Cueanexo_EE,Sector_niveles
900011900,primario
900012000,jardin
900012000,primario
900012100,primario
900012200,jardin
900012200,primario
900012300,jardin
900012300,primario
900012400,jardin
900012400,primario
900012500,jardin
900012500,primario
900012600,jardin
900012600,primario
900012600,secundario
900012700,jardin
900012700,primario
900012900,jardin
900012900,primario
900012900,secundario
900013000,jardin
900013000,primario
900013100,jardin
900013100,primario
900013300,jardin
900013300,primario
900013400,jardin
900013400,primario
900013500,jardin
900013500,primario
900013600,jardin
900013600,primario
900013700,jardin
900013700,primario
900013900,secundario
900014000,jardin
900014000,primario
900014100,primario
900014200,jardin
900014200,primario
900014300,jardin
900014300,primario
900014400,jardin
900014400,primario
900014500,primario
900014600,jardin
900014600,primario
900014700,jardin
900014700,primario
900014800,jardin
900014800,primario
900014900,jardin
900014900,primario
900015000,secundario
900015100,jardin
900015100,primario
900015200,jardin
900015200,primario
900015300,jardin
900015300,primario
900015500,jardin
900015500,primario
900015600,jardin
900015600,primario
900015600,secundario
900015700,jardin
900015700,primario
900015800,jardin
900015800,primario
900015900,jardin
900015900,primario
900016000,jardin
900016000,primario
900016300,primario
900016400,jardin
900016400,primario
900016600,secundario
900017000,jardin
900017000,primario
900017100,jardin
900017100,primario
900017200,primario
900017400,primario
900017500,jardin
900017500,primario
900017900,jardin
900017900,primario
900018000,jardin
900018000,primario
900018100,jardin
900018100,primario
900018100,secundario
900018200,jardin
900018200,primario
900018700,jardin
900018700,primario
900018800,jardin
900018800,primario
900018900,jardin
900018900,primario
900019000,jardin
900019000,primario
900019100,jardin
900019100,primario
900019200,jardin
900019200,primario
900019200,secundario
900019400,jardin
900019400,primario
900019500,jardin
900019500,primario
900019600,jardin
900019600,primario
900019700,jardin
900019700,primario
900019800,jardin
900019800,primario
900019900,jardin
900019900,primario
900020000,jardin
900020000,primario
900020100,jardin
900020100,primario
900020200,jardin
900020200,primario
900020200,secundario
900020300,jardin
900020300,primario
900020400,jardin
900020400,primario
900020400,secundario
900020500,jardin
900020500,primario
900020700,jardin
900020700,primario
900021000,secundario
900021200,jardin
900021200,primario
900021300,jardin
900021400,primario
900021500,jardin
900021500,primario
900021600,jardin
900021600,primario
900021700,jardin
900021700,primario
900021700,secundario
900021800,jardin
900021800,primario
900021800,secundario
900022000,jardin
900022000,primario
900022200,jardin
900022200,primario
900022300,primario
900022500,primario
900022700,jardin
900022700,primario
900022800,jardin
900022800,primario
900022900,jardin
900022900,primario
900022900,secundario
900023000,jardin
900023000,primario
900023000,secundario
900023100,jardin
900023100,primario
900023200,jardin
900023200,primario
900023200,secundario
900023300,jardin
900023300,primario
900023400,jardin
900023400,primario
900023400,secundario
900023500,jardin
900023500,primario
900023500,secundario
900023600,primario
900023700,jardin
900023700,primario
900023800,jardin
900023800,primario
900023800,secundario
900023900,jardin
900023900,primario
900024000,jardin
900024100,jardin
900024100,primario
900024100,secundario
900024300,jardin
900024300,primario
900024400,jardin
900024400,primario
900024500,jardin
900024500,primario
900024600,jardin
900024600,primario
900024600,secundario
900024700,jardin
900024700,primario
900024800,jardin
900024800,primario
900024900,jardin
900024900,primario
900024900,secundario
900025000,jardin
900025000,primario
900025100,jardin
900025100,primario
900025200,jardin
900025200,primario
900025200,secundario
900025300,jardin
900025300,primario
900025700,jardin
900025700,primario
900025700,secundario
900025800,jardin
900025800,primario
900025800,secundario
900025900,jardin
900025900,primario
900026000,jardin
900026000,primario
900026100,jardin
900026100,primario
900026200,jardin
900026200,primario
900026300,jardin
900026300,primario
900026400,jardin
900026400,primario
900026500,jardin
900026500,primario
900026500,secundario
900026600,jardin
900026600,primario
900026700,primario
900026800,jardin
900026800,primario
900026800,secundario
900026900,primario
900026900,secundario
900027000,primario
900027100,jardin
900027100,primario
900027200,jardin
900027200,primario
900027200,secundario
900027300,jardin
900027300,primario
900027400,jardin
900027400,primario
900027700,jardin
900027700,primario
900027800,jardin
900027800,primario
900027900,jardin
900027900,primario
900027900,secundario
900028000,jardin
900028000,primario
900028100,jardin
900028100,primario
900028200,jardin
900028200,primario
900028300,jardin
900028300,primario
900028400,jardin
900028400,primario
900028500,jardin
900028500,primario
900028600,jardin
900028600,primario
900028700,jardin
900028700,primario
900028800,jardin
900028800,primario
900028900,jardin
900028900,primario
900029000,jardin
900029000,primario
900029100,jardin
900029100,primario
900029200,jardin
900029200,primario
900029200,secundario
900029300,jardin
900029300,primario
900029300,secundario
900029400,jardin
900029400,primario
900029500,jardin
900029500,primario
900029600,jardin
900029600,primario
900029800,jardin
900029800,primario
900029900,jardin
900029900,primario
900030000,primario
900030100,primario
900030200,jardin
900030200,primario
900030200,secundario
900030300,jardin
900030300,primario
900030300,secundario
900030500,jardin
900030500,primario
900030500,secundario
900030600,jardin
900030600,primario
900030700,jardin
900030700,primario
900030800,secundario
900031100,jardin
900031100,primario
900031200,jardin
900031200,primario
900031300,jardin
900031300,primario
900031400,jardin
900031400,primario
900031400,secundario
900031500,jardin
900031500,primario
900031500,secundario
900031600,jardin
900031600,primario
900031700,jardin
900031700,primario
900031800,jardin
900031800,primario
900031900,secundario
900032000,jardin
900032000,primario
900032100,jardin
900032100,primario
900032100,secundario
900032200,jardin
900032200,primario
900032200,secundario
900032300,jardin
900032300,primario
900032300,secundario
900032400,jardin
900032400,primario
900032500,jardin
900032500,primario
900032500,secundario
900032600,jardin
900032600,primario
900032700,jardin
900032700,primario
900032800,jardin
900032800,primario
900032800,secundario
900032900,jardin
900032900,primario
900033000,jardin
900033000,primario
900033100,jardin
900033100,primario
900033200,jardin
900033200,primario
900033300,jardin
900033300,primario
900033400,jardin
900033400,primario
900033500,jardin
900033500,primario
900033600,jardin
900033600,primario
900033700,jardin
900033700,primario
900033800,jardin
900033800,primario
900034100,secundario
900034200,jardin
900034200,primario
900034200,secundario
900034300,jardin
900034300,primario
900034300,secundario
900034400,jardin
900034400,primario
900034500,jardin
900034500,primario
900034600,secundario
900034700,primario
900034800,primario
900034900,jardin
900034900,primario
900035000,jardin
900035000,primario
900035000,secundario
900035100,jardin
900035100,primario
900035100,secundario
900035200,jardin
900035200,primario
900035300,secundario
900035400,primario
900035500,primario
900035600,jardin
900035600,primario
900035600,secundario
900035700,jardin
900035700,primario
900035800,jardin
900035800,primario
900035900,jardin
900035900,primario
900036000,jardin
900036000,primario
900036100,jardin
900036100,primario
900036300,jardin
900036300,primario
900036400,secundario
900036700,primario
900036800,secundario
900037000,jardin
900037000,primario
900037200,secundario
900037400,jardin
900037400,primario
900037500,jardin
900037600,jardin
900037600,primario
900037700,jardin
900037700,primario
900037900,jardin
900037900,primario
900038000,secundario
